age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,Days in jail,c_days_from_compas,is_recid,r_days_from_arrest,violent_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid,High,Low,Language_Spanish,sex_Male,race_White,c_charge_degree_M,age_cat_young,age_cat_old
57,0,1,0,0,3,-52,12,52,0,0,0,0,1,1,3,0,793,0,0,0,1,0,1,1,1,0,1
22,0,3,0,0,0,-1,1,1,0,0,0,0,3,5,0,0,1098,0,0,0,0,0,1,0,0,1,0
51,0,2,0,0,3,-1,1,1,0,0,0,0,2,1,3,0,793,0,0,0,1,0,1,0,0,0,1
25,0,6,0,0,8,0,29,1,1,0,0,0,6,5,8,29,90,1,1,0,0,0,1,0,0,1,0
27,0,5,0,0,0,-1,3,1,0,0,0,0,5,4,0,2,777,0,0,0,1,0,1,0,0,1,0
25,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,793,0,0,0,1,0,0,0,0,1,0
45,0,1,0,0,7,-1,1,1,0,0,0,0,1,1,7,0,415,0,0,0,1,0,1,0,0,0,1
28,0,3,0,0,0,-1,1,1,0,0,0,0,3,3,0,0,793,0,0,0,1,0,0,0,0,1,0
23,0,5,1,0,1,0,0,1,0,0,0,0,5,5,1,0,793,0,0,0,0,0,0,0,1,1,0
25,0,7,1,0,9,-17,13,6,0,0,0,0,7,4,9,0,792,0,0,0,1,0,1,0,0,1,0
31,0,6,0,0,3,0,0,1,1,0,0,0,6,3,3,0,768,1,0,0,1,0,1,0,0,1,0
22,0,4,0,1,0,-1,1,1,1,0,1,0,4,4,0,0,354,1,1,0,1,0,0,0,0,1,0
44,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,166,1,1,0,1,0,1,1,1,0,1
21,0,6,0,0,1,-1,2,86,0,0,0,0,6,6,1,1,417,0,0,0,0,0,0,1,0,1,0
45,0,1,0,0,2,-1,8,0,0,0,0,0,1,1,2,7,788,0,0,0,1,0,1,1,0,0,1
26,0,5,0,0,5,-1,34,1,1,0,0,0,5,6,5,33,162,1,1,0,0,0,0,0,0,1,0
31,0,8,0,0,15,0,0,1,0,0,0,0,8,3,15,0,395,0,0,0,1,0,1,0,0,1,0
28,0,4,0,1,3,-1,45,1,0,0,1,0,4,3,3,44,792,0,0,0,1,0,0,1,1,1,0
48,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,792,0,0,0,1,0,0,1,0,0,1
51,0,1,0,0,4,-26,1,26,0,0,0,0,1,1,4,0,792,0,0,0,1,0,1,1,1,0,1
58,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,791,0,0,0,1,0,1,0,0,0,1
31,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,791,0,0,0,1,0,0,0,1,1,0
26,0,6,1,0,3,0,0,369,0,0,0,0,6,7,3,0,791,0,0,0,0,0,1,0,1,1,0
23,0,6,0,1,1,0,1,1,0,0,1,0,6,5,1,1,791,0,0,0,0,0,1,0,0,1,0
41,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,791,0,0,0,1,0,0,0,0,0,1
20,0,4,0,0,0,-1,4,1,0,0,0,0,4,7,0,3,791,0,0,0,0,0,1,1,1,1,0
63,0,1,0,0,1,-9,6,9,0,0,0,0,1,1,1,0,791,0,0,0,1,0,1,1,1,0,1
33,0,4,0,0,2,-14,14,14,0,0,0,0,4,2,2,0,791,0,0,0,1,0,1,1,0,1,0
30,0,3,0,0,0,0,0,1,0,0,0,0,3,2,0,0,791,0,0,0,1,0,0,0,1,1,0
34,0,2,0,0,2,0,26,1,1,0,0,0,2,1,2,26,758,1,0,0,1,0,1,0,1,1,0
20,0,5,0,0,0,-1,1,1,1,0,0,1,5,7,0,0,159,1,1,0,0,0,1,0,0,1,0
24,0,5,0,0,3,-1,7,1,1,0,0,0,5,4,3,6,417,1,1,0,1,0,1,1,0,1,0
24,0,4,0,0,1,-1,1,1,1,0,0,1,4,6,1,0,212,1,1,0,0,0,1,0,1,1,0
36,0,9,0,0,4,110,168,144,1,0,0,0,9,3,4,0,110,0,1,0,1,0,0,1,0,1,0
28,0,7,0,0,4,-1,2,1,0,0,0,0,7,3,4,1,791,0,0,0,1,0,0,0,0,1,0
28,1,6,1,1,4,-1,1,1,1,0,1,0,6,3,4,0,670,1,1,0,1,0,1,1,1,1,0
26,0,5,0,0,0,-1,1,1,0,0,0,0,5,4,0,0,790,0,0,0,1,0,1,1,1,1,0
35,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,790,0,0,0,1,0,1,0,1,1,0
23,0,3,0,0,0,-1,2,1,0,0,0,0,3,5,0,1,790,0,0,0,0,0,1,0,0,1,0
66,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,790,0,0,0,1,0,1,1,0,0,1
21,0,6,0,1,2,-1,8,1,1,0,1,0,6,6,2,7,56,1,1,0,0,0,1,0,0,1,0
42,0,1,0,0,1,-1,2,1,0,0,0,0,1,1,1,1,306,0,0,0,1,0,1,0,0,0,1
50,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,790,0,0,0,1,0,1,0,0,0,1
27,0,8,0,0,0,-1,2,1,0,0,0,0,8,6,0,1,790,0,0,0,0,0,1,0,1,1,0
33,0,1,0,0,1,-1,1,1,1,0,0,0,1,2,1,0,412,1,1,0,1,0,1,0,1,1,0
42,0,1,0,0,1,-1,3,1,0,0,0,0,1,1,1,2,789,0,0,0,1,0,1,1,1,0,1
39,0,5,0,0,6,-1,26,1,0,0,0,0,5,1,6,25,789,0,0,0,1,0,1,0,0,1,0
21,0,3,0,0,0,-2,14,2,0,0,0,0,3,5,0,12,789,0,0,0,0,0,1,0,0,1,0
54,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,789,0,0,0,1,0,1,0,0,0,1
24,0,3,0,0,0,-1,1,1,0,0,0,0,3,4,0,0,789,0,0,0,1,0,1,0,1,1,0
37,0,1,0,0,2,0,1,121,0,0,0,0,1,1,2,1,789,0,0,0,1,0,1,0,1,1,0
28,0,1,0,0,0,-1,1,1,0,0,0,0,1,3,0,0,789,0,0,0,1,0,1,0,0,1,0
20,0,6,0,0,0,-1,1,1,0,0,0,0,6,6,0,0,789,0,0,0,0,0,1,0,0,1,0
20,0,4,0,0,0,-1,1,1,0,0,0,0,4,6,0,0,789,0,0,0,0,0,0,0,0,1,0
21,0,7,0,0,0,-1,2,1,0,0,0,0,7,6,0,1,789,0,0,0,0,0,1,0,0,1,0
31,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,1,442,0,0,0,1,0,1,0,0,1,0
37,0,1,0,0,1,-1,1,1,1,1,0,1,1,1,1,0,507,1,1,0,1,0,1,1,1,1,0
20,1,8,1,1,2,-1,2,1,1,1,1,0,8,7,2,1,644,1,1,0,0,0,1,0,0,1,0
22,0,4,0,0,1,-1,1,1,1,0,0,0,4,6,1,0,418,1,1,0,0,0,1,0,0,1,0
25,0,4,0,0,0,-1,1,1,0,0,0,0,4,4,0,0,455,0,0,0,1,0,1,0,1,1,0
52,0,3,0,0,4,-1,1,1,0,0,0,0,3,2,4,0,788,0,0,0,1,0,1,1,1,0,1
37,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,788,0,0,0,1,0,1,1,1,1,0
47,0,6,0,0,4,-1,1,1,0,0,0,0,6,6,4,0,788,0,0,0,0,0,0,0,1,0,1
37,0,1,0,0,4,0,1,0,1,0,0,1,1,1,4,1,9,1,1,0,1,0,1,0,1,1,0
53,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,788,0,0,0,1,0,1,0,1,0,1
21,0,6,0,0,2,-10,1,10,0,0,0,0,6,5,2,0,788,0,0,0,0,0,1,1,0,1,0
37,0,3,0,0,1,-1,2,1,0,0,0,0,3,1,1,1,788,0,0,0,1,0,0,0,0,1,0
37,0,1,0,0,0,-2,1,2,1,0,0,0,1,1,0,0,292,1,1,0,1,0,0,0,1,1,0
43,0,4,0,0,7,0,1,0,0,0,0,0,4,3,7,1,788,0,0,0,1,0,1,0,0,0,1
49,0,2,0,0,4,0,36,1,0,0,0,0,2,1,4,36,788,0,0,0,1,0,1,0,1,0,1
21,0,5,0,0,0,-1,3,1,0,0,0,0,5,6,0,2,788,0,0,0,0,0,1,0,0,1,0
47,0,9,0,0,20,-1,2,1,0,0,0,0,9,5,20,1,788,0,0,0,0,0,1,0,0,0,1
27,0,3,0,0,5,0,3,0,1,0,0,0,3,4,5,3,58,1,1,0,1,0,1,0,0,1,0
35,0,8,0,0,4,96,109,543,1,0,0,1,8,7,4,0,96,1,1,0,0,0,1,0,0,1,0
21,0,5,0,0,0,0,0,0,0,0,0,0,5,6,0,0,788,0,0,0,0,0,1,0,0,1,0
23,0,2,1,2,1,-1,1,1,1,0,2,0,2,4,1,0,465,1,1,0,1,0,1,0,1,1,0
35,0,10,0,0,1,-4,1,4,1,0,0,0,10,5,1,0,58,1,1,0,0,0,1,0,1,1,0
56,0,1,0,0,3,-1,1,1,0,0,0,0,1,1,3,0,787,0,0,0,1,0,0,1,0,0,1
20,0,3,0,0,0,-1,1,1,0,0,0,0,3,6,0,0,787,0,0,0,0,0,1,0,0,1,0
41,0,1,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,32,0,1,0,1,0,1,1,0,0,1
43,0,2,0,0,2,-1,2,1,1,0,0,0,2,1,2,1,24,1,1,0,1,0,0,0,0,0,1
33,0,9,0,0,10,0,2,0,1,0,0,0,9,6,10,2,160,1,1,0,0,0,1,0,0,1,0
39,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,787,0,0,0,1,0,1,1,0,1,0
35,0,1,0,0,2,-1,1,1,0,0,0,0,1,2,2,0,787,0,0,0,1,0,1,1,0,1,0
24,0,6,0,0,1,0,0,458,0,0,0,0,6,6,1,0,787,0,0,0,0,0,1,0,1,1,0
50,0,1,0,0,0,-2,2,2,0,0,0,0,1,1,0,0,787,0,0,0,1,0,1,1,0,0,1
49,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,787,0,0,0,1,0,0,0,0,0,1
19,1,10,0,1,1,-40,36,40,1,0,1,1,10,10,1,0,64,0,1,1,0,0,1,0,0,1,0
52,0,4,0,0,0,-1,14,1,0,0,0,0,4,3,0,13,787,0,0,0,1,0,1,0,0,0,1
33,0,1,0,0,0,-1,1,2,0,0,0,0,1,1,0,0,51,0,0,0,1,0,1,0,0,1,0
51,0,5,0,0,14,-11,8,11,0,0,0,0,5,2,14,0,538,0,0,0,1,0,1,0,0,0,1
53,0,6,0,0,5,-1,2,1,0,0,0,0,6,4,5,1,787,0,0,0,1,0,0,0,0,0,1
19,1,10,0,1,1,-40,36,40,1,0,1,1,10,10,1,0,64,0,1,1,0,0,1,0,0,1,0
34,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,787,0,0,0,1,0,1,1,1,1,0
25,0,2,0,0,0,-1,0,1,0,0,0,0,2,3,0,0,786,0,0,0,1,0,1,1,1,1,0
26,0,2,0,0,0,-1,2,1,0,0,0,0,2,2,0,1,786,0,0,0,1,0,1,0,1,1,0
27,0,6,0,0,1,-1,16,1,1,0,0,0,6,4,1,15,332,1,1,0,1,0,0,0,1,1,0
20,1,6,0,0,1,-20,3,20,0,0,0,0,6,8,1,0,786,0,0,1,0,0,1,0,0,1,0
29,0,3,0,0,2,-1,10,1,1,0,0,0,3,3,2,9,671,1,1,0,1,0,0,0,0,1,0
22,0,4,0,0,0,-1,1,1,1,0,0,0,4,4,0,0,510,1,1,0,1,0,0,0,0,1,0
22,0,4,0,0,1,-1,1,1,1,0,0,0,4,5,1,0,391,0,1,0,0,0,1,0,0,1,0
32,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,786,0,0,0,1,0,0,0,1,1,0
39,0,2,0,0,1,-1,1,1,0,0,0,0,2,2,1,0,1173,0,0,0,1,0,1,0,1,1,0
61,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,786,0,0,0,1,0,1,1,1,0,1
63,0,1,0,0,1,-26,15,26,0,0,0,0,1,1,1,0,786,0,0,0,1,1,1,0,0,0,1
26,0,4,0,0,11,-56,56,33,0,0,0,0,4,3,11,0,928,0,0,0,1,0,1,1,0,1,0
22,0,3,0,0,0,-1,9,1,0,0,0,0,3,4,0,8,786,0,0,0,1,0,1,0,0,1,0
20,0,5,0,0,0,-1,1,1,0,0,0,0,5,7,0,0,238,0,0,0,0,0,0,0,0,1,0
22,0,4,0,0,0,-1,1,1,0,0,0,0,4,5,0,0,785,0,0,0,0,0,1,0,0,1,0
32,0,7,0,2,6,0,0,0,0,0,2,0,7,4,6,0,785,0,0,0,1,0,1,1,1,1,0
34,0,7,0,0,12,0,35,1,0,0,0,0,7,5,12,35,785,0,0,0,0,0,1,0,0,1,0
32,0,6,0,0,6,0,0,1173,0,0,0,0,6,7,6,0,785,0,0,0,0,0,1,0,0,1,0
23,0,9,1,0,2,-1,23,1,0,0,0,0,9,7,2,22,785,0,0,0,1,0,1,0,0,1,0
24,0,4,0,1,4,-1,1,1,1,0,1,0,4,3,4,0,63,0,1,0,1,0,1,0,0,1,0
23,0,2,0,0,0,-1,1,1,0,0,0,0,2,4,0,0,785,0,0,0,1,0,1,0,0,1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,785,0,0,0,1,0,1,1,1,1,0
35,0,1,0,0,2,0,0,1,0,0,0,0,1,1,2,0,217,0,0,0,1,0,1,0,0,1,0
22,0,8,0,0,3,-1,26,1,1,0,0,1,8,5,3,25,66,1,1,0,0,0,1,0,0,1,0
53,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,785,0,0,0,1,0,0,1,1,0,1
30,1,4,0,0,9,-1,1,1,1,0,0,0,4,4,9,0,140,1,1,0,1,0,1,0,1,1,0
27,0,2,0,0,2,104,32,334,0,0,0,0,2,2,2,0,104,0,0,0,1,0,1,0,1,1,0
38,0,1,0,0,0,-1,2,1,0,0,0,0,1,1,0,1,785,0,0,0,1,0,1,0,0,1,0
59,0,1,0,0,0,-1,0,1,0,0,0,0,1,1,0,0,785,0,0,0,1,0,0,1,1,0,1
37,0,8,0,0,11,0,1,0,1,0,0,0,8,2,11,1,161,1,1,0,1,0,1,1,0,1,0
69,0,5,0,0,22,-1,1,1,0,0,0,0,5,4,22,0,785,0,0,0,1,0,1,0,1,0,1
48,0,4,0,0,8,-26,24,26,1,1,0,0,4,2,8,0,99,1,1,0,1,0,0,1,1,0,1
24,0,6,0,0,3,-1,98,1,1,0,0,0,6,6,3,97,483,1,1,0,0,0,1,0,0,1,0
23,0,6,1,0,2,-1,1,1,1,0,0,0,6,5,2,0,6,1,1,0,0,0,1,0,0,1,0
28,0,7,0,0,10,-1,1,1,1,85,0,0,7,5,10,0,68,1,1,0,0,0,1,0,1,1,0
24,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,201,0,0,0,1,0,1,1,0,1,0
23,0,9,0,0,6,-1,1,1,1,1,0,0,9,8,6,0,123,1,1,1,0,0,1,0,0,1,0
38,0,3,0,0,4,0,0,1,0,0,0,0,3,2,4,0,785,0,0,0,1,0,1,0,0,1,0
36,0,2,0,0,2,0,1,0,0,0,0,0,2,1,2,1,785,0,0,0,1,0,1,0,0,1,0
29,3,2,0,0,6,-26,26,9,0,0,0,0,2,2,6,0,784,0,0,0,1,0,1,0,0,1,0
44,0,1,0,0,0,-1,2,1,0,0,0,0,1,1,0,1,784,0,0,0,1,0,1,1,1,0,1
20,0,10,0,0,1,34,1,108,1,0,0,0,10,8,1,0,34,1,1,1,0,0,1,0,0,1,0
41,0,5,0,0,5,-1,1,1006,0,0,0,0,5,6,5,0,784,0,0,0,0,0,1,0,1,0,1
44,0,5,0,0,1,0,2,0,0,0,0,0,5,2,1,2,784,0,0,0,1,0,1,1,0,0,1
24,0,2,0,0,0,-1,2,1,0,0,0,0,2,3,0,1,784,0,0,0,1,0,0,0,1,1,0
34,0,1,0,0,5,-1,1,1,0,0,0,0,1,1,5,0,784,0,0,0,1,0,1,1,0,1,0
33,0,4,0,0,1,0,0,0,0,0,0,0,4,2,1,0,784,0,0,0,1,0,1,0,1,1,0
33,0,5,0,0,14,-59,0,60,0,0,0,0,5,2,14,0,784,0,0,0,1,0,1,0,0,1,0
41,0,4,0,0,3,-1,1,1,1,0,0,0,4,2,3,0,173,1,1,1,0,0,1,0,0,0,1
27,0,3,0,0,3,-1,3,1,0,0,0,0,3,3,3,2,437,0,0,0,1,0,1,1,1,1,0
44,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,783,0,0,0,1,0,0,0,1,0,1
29,0,4,0,0,3,-1,1,1,1,1,0,0,4,4,3,0,45,1,1,0,1,0,1,1,0,1,0
57,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,783,0,0,0,1,0,1,0,0,0,1
36,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,783,0,0,0,1,0,0,1,1,1,0
25,0,1,0,0,0,-1,1,1,1,0,0,0,1,2,0,0,114,1,1,0,1,0,1,0,1,1,0
25,0,6,0,0,1,-1,1,1,0,0,0,0,6,3,1,0,531,0,0,0,1,0,1,1,0,1,0
48,0,6,0,0,4,-1,1,1,0,0,0,0,6,3,4,0,494,0,0,0,1,0,1,0,0,0,1
70,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,782,0,0,0,1,0,1,1,1,0,1
27,0,5,0,0,2,-1,21,1,0,0,0,0,5,4,2,20,782,0,0,0,1,0,1,0,0,1,0
36,0,2,0,0,0,-1,3,1,0,0,0,0,2,1,0,2,782,0,0,0,1,0,1,0,1,1,0
40,0,8,1,1,24,-1,1,1,1,0,1,0,8,7,24,0,194,1,1,0,0,0,1,0,1,0,1
42,0,7,0,0,14,-1,2,1,1,0,0,0,7,6,14,1,41,1,1,0,0,0,1,0,0,0,1
63,0,1,0,0,1,-1,2,1,0,0,0,0,1,1,1,1,782,0,0,0,1,0,1,0,0,0,1
30,0,9,0,0,2,-1,6,1,0,0,0,0,9,7,2,5,782,0,0,0,0,0,1,1,1,1,0
25,0,4,0,0,0,-1,2,1,1,0,0,0,4,5,0,1,75,1,1,0,0,0,0,0,1,1,0
22,0,3,0,0,0,-1,2,1,0,0,0,0,3,5,0,1,782,0,0,0,0,0,1,1,0,1,0
39,0,10,2,0,22,-1,4,1,1,0,0,1,10,3,22,3,21,1,1,0,1,0,0,0,0,1,0
20,0,10,0,0,1,-1,36,1,1,0,0,0,10,9,1,35,115,1,1,1,0,0,1,0,0,1,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,781,0,0,0,1,0,1,0,1,0,1
29,0,3,0,0,0,-1,2,1,0,0,0,0,3,5,0,1,781,0,0,0,0,0,1,0,1,1,0
45,0,1,0,0,1,-2,1,2,0,0,0,0,1,1,1,0,781,0,0,0,1,0,1,1,1,0,1
53,0,1,0,0,1,-2,1,3,0,0,0,0,1,1,1,0,781,0,0,0,1,0,1,1,1,0,1
68,0,1,0,0,4,-1,11,36,0,0,0,0,1,1,4,10,781,0,0,0,1,0,1,1,1,0,1
36,0,2,0,0,1,0,0,0,0,0,0,0,2,1,1,0,781,0,0,0,1,0,1,0,1,1,0
37,0,8,0,0,23,0,0,2,1,0,0,0,8,4,23,0,368,1,1,0,1,0,0,0,1,1,0
23,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,781,0,0,0,0,0,1,0,1,1,0
27,0,8,0,0,0,-1,47,2,1,0,0,0,8,5,0,46,296,0,1,0,0,0,1,1,0,1,0
39,0,3,0,0,1,-3,0,4,0,0,0,0,3,4,1,0,137,0,0,1,0,0,1,1,0,1,0
31,0,8,2,0,10,-3,1,3,0,0,0,0,8,4,10,0,493,0,0,0,1,0,0,0,0,1,0
27,0,4,0,0,6,-1,1,1,1,0,0,0,4,4,6,0,60,1,1,0,1,0,1,0,0,1,0
35,0,6,0,0,7,-1,1,1,0,0,0,0,6,2,7,0,780,0,0,0,1,0,1,0,0,1,0
35,0,9,1,0,12,-1,10,1,0,0,0,0,9,6,12,9,780,0,0,0,0,0,1,0,0,1,0
32,0,1,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,530,1,1,0,1,0,1,0,0,1,0
48,0,8,0,0,4,0,0,4200,0,0,0,0,8,4,4,0,43,0,0,0,1,0,1,0,0,0,1
28,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,780,0,0,0,1,0,1,0,0,1,0
26,0,1,0,1,2,0,0,1,0,0,1,0,1,2,2,0,780,0,0,0,1,0,1,0,1,1,0
20,0,4,0,0,0,-1,1,1,0,0,0,0,4,6,0,0,780,0,0,0,0,0,0,0,0,1,0
50,0,2,0,0,0,0,14,0,1,0,0,0,2,1,0,14,418,1,1,0,1,0,1,1,1,0,1
37,0,3,0,1,2,-1,1,1,0,0,1,0,3,3,2,0,780,0,0,0,1,0,1,0,1,1,0
34,0,7,1,0,15,-1,1,1,0,0,0,0,7,6,15,0,780,0,0,0,0,0,1,1,0,1,0
32,0,10,0,0,19,-1,15,1,1,0,0,1,10,10,19,14,140,1,1,1,0,0,1,0,0,1,0
60,0,1,0,0,1,0,0,1183,0,0,0,0,1,1,1,0,780,0,0,0,1,0,1,0,0,0,1
75,0,1,0,0,2,0,0,58,0,0,0,0,1,1,2,0,780,0,0,0,1,0,1,1,1,0,1
22,0,2,0,0,0,-1,1,1,0,0,0,0,2,4,0,0,780,0,0,0,1,0,0,0,1,1,0
33,0,9,0,1,12,-1,2,1,1,0,1,0,9,7,12,1,135,1,1,0,0,0,1,0,1,1,0
39,1,4,0,0,1,-1,4,1672,0,0,0,0,4,4,1,3,780,0,0,0,1,0,1,1,1,1,0
22,0,6,0,0,1,-1,2,1,1,0,0,0,6,4,1,1,110,1,1,0,1,0,1,0,0,1,0
33,0,1,0,0,0,-4,4,4,1,0,0,0,1,2,0,0,155,1,1,0,1,0,1,0,0,1,0
27,0,7,0,0,4,-42,42,42,0,0,0,0,7,2,4,0,779,0,0,0,1,0,1,1,0,1,0
47,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,779,0,0,0,1,0,1,1,1,0,1
55,0,1,0,0,0,-3,1,3,0,0,0,0,1,1,0,0,779,0,0,0,1,0,0,1,1,0,1
20,0,4,0,0,1,-1,1,1,0,0,0,0,4,6,1,0,779,0,0,0,0,0,1,1,0,1,0
29,0,10,1,0,3,-119,119,119,1,0,0,1,10,5,3,0,120,0,1,0,0,0,1,0,0,1,0
36,0,5,0,0,0,-1,1,1,0,0,0,0,5,2,0,0,779,0,0,0,1,0,1,0,0,1,0
34,0,2,0,0,4,-1,1,1,0,0,0,0,2,2,4,0,779,0,0,0,1,0,1,0,1,1,0
38,1,8,0,4,14,0,0,933,0,0,4,0,8,4,14,0,779,0,0,0,1,0,1,0,0,1,0
24,0,9,0,0,7,-1,1,1,0,0,0,0,9,7,7,0,779,0,0,0,0,0,0,0,0,1,0
45,0,9,0,0,1,-70,62,70,0,0,0,0,9,8,1,0,779,0,0,1,0,0,1,0,0,0,1
50,0,7,0,0,0,-1,30,1,0,0,0,0,7,2,0,29,140,0,0,0,1,0,1,1,0,0,1
23,0,6,0,0,1,-1,2,1,1,0,0,0,6,5,1,1,91,1,1,0,0,0,1,0,0,1,0
52,0,5,0,0,0,-1,7,1,1,0,0,0,5,1,0,6,254,1,1,0,1,0,1,0,0,0,1
26,0,4,0,0,0,-1,1,1,0,0,0,0,4,2,0,0,779,0,0,0,1,0,1,1,0,1,0
41,0,1,0,0,0,-3,1,3,1,99,0,0,1,1,0,0,89,1,1,0,1,0,1,0,0,0,1
27,0,6,0,0,0,-1,2,1,0,0,0,0,6,7,0,1,779,0,0,0,0,0,1,0,0,1,0
57,0,4,0,0,9,-1,59,1,1,0,0,0,4,1,9,58,174,1,1,0,1,0,1,1,0,0,1
30,0,2,0,0,4,-140,62,140,0,0,0,0,2,2,4,0,779,0,0,0,1,0,1,1,0,1,0
22,0,8,0,0,3,50,0,308,1,1,0,0,8,7,3,0,50,0,1,0,0,0,1,0,0,1,0
30,0,3,0,0,0,-7,6,7,0,0,0,0,3,1,0,0,303,0,0,0,1,0,1,1,0,1,0
23,0,2,0,2,1,-1,0,1,0,0,2,0,2,3,1,0,778,0,0,0,1,0,0,1,1,1,0
29,0,5,0,0,1,0,0,1694,0,0,0,0,5,5,1,0,778,0,0,0,0,0,0,1,0,1,0
44,0,9,0,0,12,0,0,1406,0,0,0,0,9,4,12,0,778,0,0,0,1,0,1,0,0,0,1
26,0,2,0,0,1,0,16,0,1,0,0,1,2,3,1,16,213,1,1,0,1,0,1,1,0,1,0
23,0,5,0,0,3,-1,4,1,1,0,0,0,5,5,3,3,136,1,1,0,0,0,1,0,0,1,0
36,0,2,0,0,4,-13,1,13,0,0,0,0,2,1,4,0,599,0,0,0,1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,778,0,0,0,1,0,1,1,1,0,1
36,0,9,0,0,4,110,168,144,1,0,0,0,9,3,4,0,110,0,1,0,1,0,0,1,0,1,0
37,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,778,0,0,0,1,0,0,0,1,1,0
22,0,2,0,1,0,-1,1,1,1,0,1,0,2,4,0,0,42,1,1,0,1,0,1,1,1,1,0
53,0,1,0,0,1,-12,12,12,0,0,0,0,1,1,1,0,778,0,0,0,1,0,1,1,0,0,1
29,0,10,0,0,0,-1,2,1,0,0,0,0,10,7,0,1,778,0,0,0,0,0,0,0,0,1,0
56,0,1,0,0,3,-28,15,28,0,0,0,0,1,1,3,0,778,0,0,0,1,0,1,0,1,0,1
28,0,4,0,0,1,-1,1,1,0,0,0,0,4,4,1,0,778,0,0,0,1,0,0,1,1,1,0
21,0,8,0,0,0,-1,9,1,1,0,0,0,8,9,0,8,32,0,1,1,0,0,1,0,0,1,0
35,0,3,0,0,2,-1,1,1,0,0,0,0,3,2,2,0,777,0,0,0,1,0,1,1,0,1,0
40,0,1,0,0,1,0,0,1,1,208,0,0,1,1,1,0,259,1,1,0,1,0,1,0,0,0,1
22,0,9,0,0,2,-1,55,1,1,0,0,1,9,8,2,54,126,0,1,1,0,0,1,0,1,1,0
34,0,6,0,0,5,-1,1,1,1,0,0,0,6,2,5,0,292,0,1,0,1,0,1,0,0,1,0
31,0,3,0,0,2,-1,1,1,1,0,0,0,3,1,2,0,337,0,1,0,1,0,0,0,0,1,0
23,0,4,0,0,1,-1,4,1,1,48,0,0,4,5,1,3,152,1,1,0,0,0,1,0,0,1,0
33,0,4,0,0,3,0,0,0,0,0,0,0,4,4,3,0,777,0,0,0,1,0,1,0,0,1,0
25,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,777,0,0,0,1,0,1,0,1,1,0
34,0,9,0,0,14,-1,41,1,1,0,0,0,9,9,14,40,244,1,1,1,0,0,1,0,0,1,0
34,0,4,0,0,2,-1,3,1,0,0,0,0,4,2,2,2,776,0,0,0,1,0,1,1,0,1,0
42,0,4,0,0,1,-1,1,1,1,0,0,0,4,3,1,0,255,1,1,0,1,0,1,0,0,0,1
24,0,2,0,1,0,-1,1,1,0,0,1,0,2,4,0,0,776,0,0,0,1,0,1,0,0,1,0
43,0,3,0,0,1,0,2,1,0,0,0,0,3,3,1,2,776,0,0,0,1,0,1,0,0,0,1
23,0,4,0,0,0,-1,2,1,0,0,0,0,4,5,0,1,776,0,0,0,0,0,0,0,1,1,0
49,0,1,0,0,0,-1,4,1,1,0,0,0,1,1,0,3,296,1,1,0,1,0,1,0,1,0,1
55,0,1,0,0,0,-1,2,1,1,0,0,0,1,1,0,1,88,1,1,0,1,0,1,0,0,0,1
